user_id,occurred_at,action,user_type
1947.0,2014-08-25 09:30:00,sent_weekly_digest,3.0
1950.0,2014-05-05 09:30:00,sent_weekly_digest,2.0
1950.0,2014-05-12 09:30:00,sent_weekly_digest,2.0
1950.0,2014-05-19 09:30:00,sent_weekly_digest,2.0
1950.0,2014-05-26 09:30:00,sent_weekly_digest,2.0
1950.0,2014-06-02 09:30:00,sent_weekly_digest,2.0
1950.0,2014-06-09 09:30:00,sent_weekly_digest,2.0
1950.0,2014-06-16 09:30:00,sent_weekly_digest,2.0
1950.0,2014-06-23 09:30:00,sent_weekly_digest,2.0
1950.0,2014-06-23 09:30:34,email_open,2.0
1950.0,2014-06-30 09:30:00,sent_weekly_digest,2.0
1950.0,2014-07-07 09:30:00,sent_weekly_digest,2.0
1950.0,2014-07-14 09:30:00,sent_weekly_digest,2.0
1950.0,2014-07-14 09:30:33,email_open,2.0
1950.0,2014-07-14 09:31:14,email_clickthrough,2.0
1950.0,2014-07-21 09:30:00,sent_weekly_digest,2.0
1950.0,2014-07-21 09:30:24,email_open,2.0
1950.0,2014-07-28 09:30:00,sent_weekly_digest,2.0
1950.0,2014-08-04 09:30:00,sent_weekly_digest,2.0
1950.0,2014-08-11 09:30:00,sent_weekly_digest,2.0
1950.0,2014-08-11 09:30:33,email_open,2.0
1950.0,2014-08-18 09:30:00,sent_weekly_digest,2.0
1950.0,2014-08-18 09:30:33,email_open,2.0
1950.0,2014-08-18 09:31:00,email_clickthrough,2.0
1950.0,2014-08-25 09:30:00,sent_weekly_digest,2.0
1954.0,2014-05-05 09:30:00,sent_weekly_digest,3.0
1954.0,2014-05-05 09:30:26,email_open,3.0
1954.0,2014-05-12 09:30:00,sent_weekly_digest,3.0
1954.0,2014-05-19 09:30:00,sent_weekly_digest,3.0
1954.0,2014-05-26 09:30:00,sent_weekly_digest,3.0
1954.0,2014-06-02 09:30:00,sent_weekly_digest,3.0
1954.0,2014-06-09 09:30:00,sent_weekly_digest,3.0
1954.0,2014-06-16 09:30:00,sent_weekly_digest,3.0
1954.0,2014-06-16 09:30:27,email_open,3.0
1954.0,2014-06-23 09:30:00,sent_weekly_digest,3.0
1954.0,2014-06-23 09:30:19,email_open,3.0
1954.0,2014-06-23 09:30:52,email_clickthrough,3.0
1954.0,2014-06-30 09:30:00,sent_weekly_digest,3.0
1954.0,2014-07-07 09:30:00,sent_weekly_digest,3.0
1954.0,2014-07-14 09:30:00,sent_weekly_digest,3.0
1954.0,2014-07-14 09:30:34,email_open,3.0
1954.0,2014-07-14 09:31:06,email_clickthrough,3.0
1954.0,2014-07-21 09:30:00,sent_weekly_digest,3.0
1954.0,2014-07-21 09:30:29,email_open,3.0
1954.0,2014-07-28 09:30:00,sent_weekly_digest,3.0
1954.0,2014-07-28 09:30:35,email_open,3.0
1954.0,2014-08-04 09:30:00,sent_weekly_digest,3.0
1954.0,2014-08-11 09:30:00,sent_weekly_digest,3.0
1954.0,2014-08-18 09:30:00,sent_weekly_digest,3.0
1954.0,2014-08-25 09:30:00,sent_weekly_digest,3.0
1957.0,2014-05-05 09:30:00,sent_weekly_digest,2.0
1957.0,2014-05-05 09:30:41,email_open,2.0
1957.0,2014-05-05 09:31:09,email_clickthrough,2.0
1957.0,2014-05-12 09:30:00,sent_weekly_digest,2.0
1957.0,2014-05-19 09:30:00,sent_weekly_digest,2.0
1957.0,2014-05-19 09:30:16,email_open,2.0
1957.0,2014-05-19 09:30:48,email_clickthrough,2.0
1957.0,2014-05-26 09:30:00,sent_weekly_digest,2.0
1957.0,2014-05-26 09:30:40,email_open,2.0
1957.0,2014-06-02 09:30:00,sent_weekly_digest,2.0
1957.0,2014-06-02 09:30:28,email_open,2.0
1957.0,2014-06-02 09:31:05,email_clickthrough,2.0
1957.0,2014-06-09 09:30:00,sent_weekly_digest,2.0
1957.0,2014-06-16 09:30:00,sent_weekly_digest,2.0
1957.0,2014-06-16 09:30:25,email_open,2.0
1957.0,2014-06-23 09:30:00,sent_weekly_digest,2.0
1957.0,2014-06-23 09:30:20,email_open,2.0
1957.0,2014-06-30 09:30:00,sent_weekly_digest,2.0
1957.0,2014-07-07 09:30:00,sent_weekly_digest,2.0
1957.0,2014-07-14 09:30:00,sent_weekly_digest,2.0
1957.0,2014-07-21 09:30:00,sent_weekly_digest,2.0
1957.0,2014-07-21 09:30:32,email_open,2.0
1957.0,2014-07-28 09:30:00,sent_weekly_digest,2.0
1957.0,2014-08-04 09:30:00,sent_weekly_digest,2.0
1957.0,2014-08-04 09:30:40,email_open,2.0
1957.0,2014-08-04 09:31:15,email_clickthrough,2.0
1957.0,2014-08-11 09:30:00,sent_weekly_digest,2.0
1957.0,2014-08-18 09:30:00,sent_weekly_digest,2.0
1957.0,2014-08-25 09:30:00,sent_weekly_digest,2.0
1957.0,2014-08-25 09:30:27,email_open,2.0
1967.0,2014-05-05 09:30:00,sent_weekly_digest,1.0
1967.0,2014-05-12 09:30:00,sent_weekly_digest,1.0
1967.0,2014-05-12 09:30:46,email_open,1.0
1967.0,2014-05-12 09:31:06,email_clickthrough,1.0
1967.0,2014-05-19 09:30:00,sent_weekly_digest,1.0
1967.0,2014-05-19 09:30:19,email_open,1.0
1967.0,2014-05-26 09:30:00,sent_weekly_digest,1.0
1967.0,2014-05-26 09:30:37,email_open,1.0
1967.0,2014-06-02 09:30:00,sent_weekly_digest,1.0
1967.0,2014-06-02 09:30:34,email_open,1.0
1967.0,2014-06-09 09:30:00,sent_weekly_digest,1.0
1967.0,2014-06-09 09:30:26,email_open,1.0
1967.0,2014-06-16 09:30:00,sent_weekly_digest,1.0
1967.0,2014-06-16 09:30:34,email_open,1.0
1967.0,2014-06-16 09:30:59,email_clickthrough,1.0
1967.0,2014-06-23 09:30:00,sent_weekly_digest,1.0
1967.0,2014-06-30 09:30:00,sent_weekly_digest,1.0
1967.0,2014-07-07 09:30:00,sent_weekly_digest,1.0
1967.0,2014-07-14 09:30:00,sent_weekly_digest,1.0
1967.0,2014-07-21 09:30:00,sent_weekly_digest,1.0
1967.0,2014-07-21 09:30:34,email_open,1.0
1967.0,2014-07-21 09:30:57,email_clickthrough,1.0
1967.0,2014-07-28 09:30:00,sent_weekly_digest,1.0
1967.0,2014-07-28 09:30:26,email_open,1.0
1967.0,2014-08-04 09:30:00,sent_weekly_digest,1.0
1967.0,2014-08-11 09:30:00,sent_weekly_digest,1.0
1967.0,2014-08-18 09:30:00,sent_weekly_digest,1.0
1967.0,2014-08-25 09:30:00,sent_weekly_digest,1.0
1967.0,2014-08-25 09:30:23,email_open,1.0
1970.0,2014-05-06 09:30:00,sent_weekly_digest,3.0
1970.0,2014-05-13 09:30:00,sent_weekly_digest,3.0
1970.0,2014-05-20 09:30:00,sent_weekly_digest,3.0
1970.0,2014-05-20 09:30:40,email_open,3.0
1970.0,2014-05-27 09:30:00,sent_weekly_digest,3.0
1970.0,2014-06-03 09:30:00,sent_weekly_digest,3.0
1970.0,2014-06-10 09:30:00,sent_weekly_digest,3.0
1970.0,2014-06-17 09:30:00,sent_weekly_digest,3.0
1970.0,2014-06-24 09:30:00,sent_weekly_digest,3.0
1970.0,2014-07-01 09:30:00,sent_weekly_digest,3.0
1970.0,2014-07-08 09:30:00,sent_weekly_digest,3.0
1970.0,2014-07-15 09:30:00,sent_weekly_digest,3.0
1970.0,2014-07-15 09:30:31,email_open,3.0
1970.0,2014-07-22 09:30:00,sent_weekly_digest,3.0
1970.0,2014-07-29 09:30:00,sent_weekly_digest,3.0
1970.0,2014-07-29 09:30:34,email_open,3.0
1970.0,2014-07-29 09:31:15,email_clickthrough,3.0
1970.0,2014-08-05 09:30:00,sent_weekly_digest,3.0
1970.0,2014-08-12 09:30:00,sent_weekly_digest,3.0
1970.0,2014-08-19 09:30:00,sent_weekly_digest,3.0
1970.0,2014-08-26 09:30:00,sent_weekly_digest,3.0
1971.0,2014-05-06 09:30:00,sent_weekly_digest,2.0
1971.0,2014-05-06 09:30:29,email_open,2.0
1971.0,2014-05-06 09:30:49,email_clickthrough,2.0
1971.0,2014-05-13 09:30:00,sent_weekly_digest,2.0
1971.0,2014-05-20 09:30:00,sent_weekly_digest,2.0
1971.0,2014-05-27 09:30:00,sent_weekly_digest,2.0
1971.0,2014-06-03 09:30:00,sent_weekly_digest,2.0
1971.0,2014-06-10 09:30:00,sent_weekly_digest,2.0
1971.0,2014-06-17 09:30:00,sent_weekly_digest,2.0
1971.0,2014-06-24 09:30:00,sent_weekly_digest,2.0
1971.0,2014-07-01 09:30:00,sent_weekly_digest,2.0
1971.0,2014-07-01 09:30:31,email_open,2.0
1971.0,2014-07-08 09:30:00,sent_weekly_digest,2.0
1971.0,2014-07-08 09:30:39,email_open,2.0
1971.0,2014-07-15 09:30:00,sent_weekly_digest,2.0
1971.0,2014-07-22 09:30:00,sent_weekly_digest,2.0
1971.0,2014-07-29 09:30:00,sent_weekly_digest,2.0
1971.0,2014-07-29 09:30:27,email_open,2.0
1971.0,2014-07-29 09:30:53,email_clickthrough,2.0
1971.0,2014-08-05 09:30:00,sent_weekly_digest,2.0
1971.0,2014-08-05 09:30:33,email_open,2.0
1971.0,2014-08-12 09:30:00,sent_weekly_digest,2.0
1971.0,2014-08-19 09:30:00,sent_weekly_digest,2.0
1971.0,2014-08-26 09:30:00,sent_weekly_digest,2.0
1972.0,2014-05-06 09:30:00,sent_weekly_digest,3.0
1972.0,2014-05-06 09:30:31,email_open,3.0
1972.0,2014-05-13 09:30:00,sent_weekly_digest,3.0
1972.0,2014-05-20 09:30:00,sent_weekly_digest,3.0
1972.0,2014-05-27 09:30:00,sent_weekly_digest,3.0
1972.0,2014-06-03 09:30:00,sent_weekly_digest,3.0
1972.0,2014-06-03 09:30:32,email_open,3.0
1972.0,2014-06-10 09:30:00,sent_weekly_digest,3.0
1972.0,2014-06-17 09:30:00,sent_weekly_digest,3.0
1972.0,2014-06-17 09:30:35,email_open,3.0
1972.0,2014-06-24 09:30:00,sent_weekly_digest,3.0
1972.0,2014-07-01 09:30:00,sent_weekly_digest,3.0
1972.0,2014-07-08 09:30:00,sent_weekly_digest,3.0
1972.0,2014-07-15 09:30:00,sent_weekly_digest,3.0
1972.0,2014-07-22 09:30:00,sent_weekly_digest,3.0
1972.0,2014-07-29 09:30:00,sent_weekly_digest,3.0
1972.0,2014-08-05 09:30:00,sent_weekly_digest,3.0
1972.0,2014-08-12 09:30:00,sent_weekly_digest,3.0
1972.0,2014-08-19 09:30:00,sent_weekly_digest,3.0
1972.0,2014-08-26 09:30:00,sent_weekly_digest,3.0
1974.0,2014-05-06 09:30:00,sent_weekly_digest,3.0
1974.0,2014-05-13 09:30:00,sent_weekly_digest,3.0
1974.0,2014-05-20 09:30:00,sent_weekly_digest,3.0
1974.0,2014-05-27 09:30:00,sent_weekly_digest,3.0
1974.0,2014-06-03 09:30:00,sent_weekly_digest,3.0
1974.0,2014-06-10 09:30:00,sent_weekly_digest,3.0
1974.0,2014-06-17 09:30:00,sent_weekly_digest,3.0
1974.0,2014-06-24 09:30:00,sent_weekly_digest,3.0
1974.0,2014-06-24 09:30:24,email_open,3.0
1974.0,2014-07-01 09:30:00,sent_weekly_digest,3.0
1974.0,2014-07-01 09:30:42,email_open,3.0
1974.0,2014-07-01 09:31:21,email_clickthrough,3.0
1974.0,2014-07-08 09:30:00,sent_weekly_digest,3.0
1974.0,2014-07-15 09:30:00,sent_weekly_digest,3.0
1974.0,2014-07-15 09:30:30,email_open,3.0
1974.0,2014-07-15 09:31:00,email_clickthrough,3.0
1974.0,2014-07-22 09:30:00,sent_weekly_digest,3.0
1974.0,2014-07-22 09:30:22,email_open,3.0
1974.0,2014-07-29 09:30:00,sent_weekly_digest,3.0
1974.0,2014-08-05 09:30:00,sent_weekly_digest,3.0
1974.0,2014-08-12 09:30:00,sent_weekly_digest,3.0
1974.0,2014-08-19 09:30:00,sent_weekly_digest,3.0
1974.0,2014-08-26 09:30:00,sent_weekly_digest,3.0
1974.0,2014-08-26 09:30:26,email_open,3.0
1976.0,2014-05-06 09:30:00,sent_weekly_digest,1.0
1976.0,2014-05-06 09:30:35,email_open,1.0
1976.0,2014-05-13 09:30:00,sent_weekly_digest,1.0
1976.0,2014-05-20 09:30:00,sent_weekly_digest,1.0
1976.0,2014-05-27 09:30:00,sent_weekly_digest,1.0
1976.0,2014-06-03 09:30:00,sent_weekly_digest,1.0
1976.0,2014-06-10 09:30:00,sent_weekly_digest,1.0
1976.0,2014-06-17 09:30:00,sent_weekly_digest,1.0
1976.0,2014-06-17 09:30:24,email_open,1.0
1976.0,2014-06-24 09:30:00,sent_weekly_digest,1.0
1976.0,2014-07-01 09:30:00,sent_weekly_digest,1.0
1976.0,2014-07-01 09:30:32,email_open,1.0
1976.0,2014-07-08 09:30:00,sent_weekly_digest,1.0
1976.0,2014-07-15 09:30:00,sent_weekly_digest,1.0
1976.0,2014-07-22 09:30:00,sent_weekly_digest,1.0
1976.0,2014-07-22 09:30:34,email_open,1.0
1976.0,2014-07-22 09:31:06,email_clickthrough,1.0
1976.0,2014-07-29 09:30:00,sent_weekly_digest,1.0
1976.0,2014-08-05 09:30:00,sent_weekly_digest,1.0
1976.0,2014-08-12 09:30:00,sent_weekly_digest,1.0
1976.0,2014-08-19 09:30:00,sent_weekly_digest,1.0
1976.0,2014-08-26 09:30:00,sent_weekly_digest,1.0
1976.0,2014-08-26 09:30:26,email_open,1.0
1977.0,2014-05-06 09:30:00,sent_weekly_digest,1.0
1977.0,2014-05-06 09:30:31,email_open,1.0
1977.0,2014-05-13 09:30:00,sent_weekly_digest,1.0
1977.0,2014-05-13 09:30:35,email_open,1.0
1977.0,2014-05-20 09:30:00,sent_weekly_digest,1.0
1977.0,2014-05-27 09:30:00,sent_weekly_digest,1.0
1977.0,2014-05-27 09:30:32,email_open,1.0
1977.0,2014-06-03 09:30:00,sent_weekly_digest,1.0
1977.0,2014-06-10 09:30:00,sent_weekly_digest,1.0
1977.0,2014-06-10 09:30:37,email_open,1.0
1977.0,2014-06-10 09:31:08,email_clickthrough,1.0
1977.0,2014-06-17 09:30:00,sent_weekly_digest,1.0
1977.0,2014-06-17 09:30:20,email_open,1.0
1977.0,2014-06-17 09:30:57,email_clickthrough,1.0
1977.0,2014-06-24 09:30:00,sent_weekly_digest,1.0
1977.0,2014-07-01 09:30:00,sent_weekly_digest,1.0
1977.0,2014-07-08 09:30:00,sent_weekly_digest,1.0
1977.0,2014-07-15 09:30:00,sent_weekly_digest,1.0
1977.0,2014-07-22 09:30:00,sent_weekly_digest,1.0
1977.0,2014-07-29 09:30:00,sent_weekly_digest,1.0
1977.0,2014-08-05 09:30:00,sent_weekly_digest,1.0
1977.0,2014-08-12 09:30:00,sent_weekly_digest,1.0
1977.0,2014-08-19 09:30:00,sent_weekly_digest,1.0
1977.0,2014-08-26 09:30:00,sent_weekly_digest,1.0
1979.0,2014-05-06 09:30:00,sent_weekly_digest,1.0
1979.0,2014-05-13 09:30:00,sent_weekly_digest,1.0
1979.0,2014-05-20 09:30:00,sent_weekly_digest,1.0
1979.0,2014-05-20 09:30:30,email_open,1.0
1979.0,2014-05-27 09:30:00,sent_weekly_digest,1.0
1979.0,2014-06-03 09:30:00,sent_weekly_digest,1.0
1979.0,2014-06-10 09:30:00,sent_weekly_digest,1.0
1979.0,2014-06-17 09:30:00,sent_weekly_digest,1.0
1979.0,2014-06-24 09:30:00,sent_weekly_digest,1.0
1979.0,2014-07-01 09:30:00,sent_weekly_digest,1.0
1979.0,2014-07-01 09:30:31,email_open,1.0
1979.0,2014-07-08 09:30:00,sent_weekly_digest,1.0
1979.0,2014-07-15 09:30:00,sent_weekly_digest,1.0
1979.0,2014-07-22 09:30:00,sent_weekly_digest,1.0
1979.0,2014-07-29 09:30:00,sent_weekly_digest,1.0
1979.0,2014-08-05 09:30:00,sent_weekly_digest,1.0
1979.0,2014-08-05 09:30:31,email_open,1.0
1979.0,2014-08-12 09:30:00,sent_weekly_digest,1.0
1979.0,2014-08-19 09:30:00,sent_weekly_digest,1.0
1979.0,2014-08-26 09:30:00,sent_weekly_digest,1.0
1979.0,2014-08-26 09:30:23,email_open,1.0
1981.0,2014-05-06 09:30:00,sent_weekly_digest,1.0
1981.0,2014-05-13 09:30:00,sent_weekly_digest,1.0
1981.0,2014-05-20 09:30:00,sent_weekly_digest,1.0
1981.0,2014-05-27 09:30:00,sent_weekly_digest,1.0
1981.0,2014-06-03 09:30:00,sent_weekly_digest,1.0
1981.0,2014-06-10 09:30:00,sent_weekly_digest,1.0
1981.0,2014-06-17 09:30:00,sent_weekly_digest,1.0
1981.0,2014-06-17 09:30:40,email_open,1.0
1981.0,2014-06-17 09:31:08,email_clickthrough,1.0
1981.0,2014-06-24 09:30:00,sent_weekly_digest,1.0
1981.0,2014-07-01 09:30:00,sent_weekly_digest,1.0
1981.0,2014-07-01 09:30:26,email_open,1.0
1981.0,2014-07-01 09:30:54,email_clickthrough,1.0
1981.0,2014-07-08 09:30:00,sent_weekly_digest,1.0
1981.0,2014-07-15 09:30:00,sent_weekly_digest,1.0
1981.0,2014-07-22 09:30:00,sent_weekly_digest,1.0
1981.0,2014-07-29 09:30:00,sent_weekly_digest,1.0
1981.0,2014-07-29 09:30:27,email_open,1.0
1981.0,2014-07-29 09:31:04,email_clickthrough,1.0
1981.0,2014-08-05 09:30:00,sent_weekly_digest,1.0
1981.0,2014-08-12 09:30:00,sent_weekly_digest,1.0
1981.0,2014-08-12 09:30:40,email_open,1.0
1981.0,2014-08-12 09:31:12,email_clickthrough,1.0
1981.0,2014-08-19 09:30:00,sent_weekly_digest,1.0
1981.0,2014-08-26 09:30:00,sent_weekly_digest,1.0
1981.0,2014-08-26 09:30:33,email_open,1.0
1982.0,2014-05-06 09:30:00,sent_weekly_digest,1.0
1982.0,2014-05-13 09:30:00,sent_weekly_digest,1.0
1982.0,2014-05-20 09:30:00,sent_weekly_digest,1.0
1982.0,2014-05-27 09:30:00,sent_weekly_digest,1.0
1982.0,2014-06-03 09:30:00,sent_weekly_digest,1.0
1982.0,2014-06-10 09:30:00,sent_weekly_digest,1.0
1982.0,2014-06-17 09:30:00,sent_weekly_digest,1.0
1982.0,2014-06-24 09:30:00,sent_weekly_digest,1.0
1982.0,2014-07-01 09:30:00,sent_weekly_digest,1.0
1982.0,2014-07-08 09:30:00,sent_weekly_digest,1.0
1982.0,2014-07-15 09:30:00,sent_weekly_digest,1.0
1982.0,2014-07-22 09:30:00,sent_weekly_digest,1.0
1982.0,2014-07-29 09:30:00,sent_weekly_digest,1.0
1982.0,2014-07-29 09:30:39,email_open,1.0
1982.0,2014-08-05 09:30:00,sent_weekly_digest,1.0
1982.0,2014-08-05 09:30:33,email_open,1.0
1982.0,2014-08-05 09:31:06,email_clickthrough,1.0
1982.0,2014-08-12 09:30:00,sent_weekly_digest,1.0
1982.0,2014-08-19 09:30:00,sent_weekly_digest,1.0
1982.0,2014-08-26 09:30:00,sent_weekly_digest,1.0
1990.0,2014-05-06 09:30:00,sent_weekly_digest,1.0
1990.0,2014-05-13 09:30:00,sent_weekly_digest,1.0
1990.0,2014-05-13 09:30:34,email_open,1.0
1990.0,2014-05-20 09:30:00,sent_weekly_digest,1.0
1990.0,2014-05-27 09:30:00,sent_weekly_digest,1.0
1990.0,2014-06-03 09:30:00,sent_weekly_digest,1.0
1990.0,2014-06-10 09:30:00,sent_weekly_digest,1.0
1990.0,2014-06-17 09:30:00,sent_weekly_digest,1.0
1990.0,2014-06-17 09:30:32,email_open,1.0
1990.0,2014-06-24 09:30:00,sent_weekly_digest,1.0
1990.0,2014-06-24 09:30:28,email_open,1.0
1990.0,2014-06-24 09:31:07,email_clickthrough,1.0
1990.0,2014-07-01 09:30:00,sent_weekly_digest,1.0
1990.0,2014-07-08 09:30:00,sent_weekly_digest,1.0
1990.0,2014-07-15 09:30:00,sent_weekly_digest,1.0
1990.0,2014-07-22 09:30:00,sent_weekly_digest,1.0
1990.0,2014-07-29 09:30:00,sent_weekly_digest,1.0
1990.0,2014-08-05 09:30:00,sent_weekly_digest,1.0
1990.0,2014-08-12 09:30:00,sent_weekly_digest,1.0
1990.0,2014-08-19 09:30:00,sent_weekly_digest,1.0
1990.0,2014-08-26 09:30:00,sent_weekly_digest,1.0
1992.0,2014-05-06 09:30:00,sent_weekly_digest,2.0
1992.0,2014-05-13 09:30:00,sent_weekly_digest,2.0
1992.0,2014-05-20 09:30:00,sent_weekly_digest,2.0
1992.0,2014-05-27 09:30:00,sent_weekly_digest,2.0
1992.0,2014-05-27 09:30:40,email_open,2.0
1992.0,2014-06-03 09:30:00,sent_weekly_digest,2.0
1992.0,2014-06-10 09:30:00,sent_weekly_digest,2.0
1992.0,2014-06-17 09:30:00,sent_weekly_digest,2.0
1992.0,2014-06-24 09:30:00,sent_weekly_digest,2.0
1992.0,2014-07-01 09:30:00,sent_weekly_digest,2.0
1992.0,2014-07-08 09:30:00,sent_weekly_digest,2.0
1992.0,2014-07-15 09:30:00,sent_weekly_digest,2.0
1992.0,2014-07-22 09:30:00,sent_weekly_digest,2.0
1992.0,2014-07-29 09:30:00,sent_weekly_digest,2.0
1992.0,2014-07-29 09:30:30,email_open,2.0
1992.0,2014-08-05 09:30:00,sent_weekly_digest,2.0
1992.0,2014-08-05 09:30:28,email_open,2.0
1992.0,2014-08-12 09:30:00,sent_weekly_digest,2.0
1992.0,2014-08-19 09:30:00,sent_weekly_digest,2.0
1992.0,2014-08-26 09:30:00,sent_weekly_digest,2.0
1992.0,2014-08-26 09:30:25,email_open,2.0
1992.0,2014-08-26 09:30:57,email_clickthrough,2.0
1997.0,2014-05-07 09:30:00,sent_weekly_digest,3.0
1997.0,2014-05-07 09:30:29,email_open,3.0
1997.0,2014-05-14 09:30:00,sent_weekly_digest,3.0
1997.0,2014-05-21 09:30:00,sent_weekly_digest,3.0
1997.0,2014-05-28 09:30:00,sent_weekly_digest,3.0
1997.0,2014-06-04 09:30:00,sent_weekly_digest,3.0
1997.0,2014-06-11 09:30:00,sent_weekly_digest,3.0
1997.0,2014-06-18 09:30:00,sent_weekly_digest,3.0
1997.0,2014-06-25 09:30:00,sent_weekly_digest,3.0
1997.0,2014-07-02 09:30:00,sent_weekly_digest,3.0
1997.0,2014-07-09 09:30:00,sent_weekly_digest,3.0
1997.0,2014-07-09 09:30:28,email_open,3.0
1997.0,2014-07-16 09:30:00,sent_weekly_digest,3.0
1997.0,2014-07-23 09:30:00,sent_weekly_digest,3.0
1997.0,2014-07-30 09:30:00,sent_weekly_digest,3.0
1997.0,2014-08-06 09:30:00,sent_weekly_digest,3.0
1997.0,2014-08-13 09:30:00,sent_weekly_digest,3.0
1997.0,2014-08-20 09:30:00,sent_weekly_digest,3.0
1997.0,2014-08-20 09:30:26,email_open,3.0
1997.0,2014-08-20 09:30:56,email_clickthrough,3.0
1997.0,2014-08-27 09:30:00,sent_weekly_digest,3.0
1997.0,2014-08-27 09:30:28,email_open,3.0
2016.0,2014-05-01 09:30:00,sent_weekly_digest,1.0
2016.0,2014-05-08 09:30:00,sent_weekly_digest,1.0
2016.0,2014-05-15 09:30:00,sent_weekly_digest,1.0
2016.0,2014-05-22 09:30:00,sent_weekly_digest,1.0
2016.0,2014-05-22 09:30:30,email_open,1.0
2016.0,2014-05-29 09:30:00,sent_weekly_digest,1.0
2016.0,2014-06-05 09:30:00,sent_weekly_digest,1.0
2016.0,2014-06-12 09:30:00,sent_weekly_digest,1.0
2016.0,2014-06-19 09:30:00,sent_weekly_digest,1.0
2016.0,2014-06-26 09:30:00,sent_weekly_digest,1.0
2016.0,2014-07-03 09:30:00,sent_weekly_digest,1.0
2016.0,2014-07-10 09:30:00,sent_weekly_digest,1.0
2016.0,2014-07-17 09:30:00,sent_weekly_digest,1.0
2016.0,2014-07-17 09:30:20,email_open,1.0
2016.0,2014-07-17 09:30:53,email_clickthrough,1.0
2016.0,2014-07-24 09:30:00,sent_weekly_digest,1.0
2016.0,2014-07-24 09:30:34,email_open,1.0
2016.0,2014-07-31 09:30:00,sent_weekly_digest,1.0
2016.0,2014-07-31 09:30:28,email_open,1.0
2016.0,2014-08-07 09:30:00,sent_weekly_digest,1.0
2016.0,2014-08-14 09:30:00,sent_weekly_digest,1.0
2016.0,2014-08-21 09:30:00,sent_weekly_digest,1.0
2016.0,2014-08-21 09:30:30,email_open,1.0
2016.0,2014-08-21 09:31:06,email_clickthrough,1.0
2016.0,2014-08-28 09:30:00,sent_weekly_digest,1.0
2026.0,2014-05-01 09:30:00,sent_weekly_digest,1.0
2026.0,2014-05-08 09:30:00,sent_weekly_digest,1.0
2026.0,2014-05-15 09:30:00,sent_weekly_digest,1.0
2026.0,2014-05-22 09:30:00,sent_weekly_digest,1.0
2026.0,2014-05-29 09:30:00,sent_weekly_digest,1.0
2026.0,2014-06-05 09:30:00,sent_weekly_digest,1.0
2026.0,2014-06-12 09:30:00,sent_weekly_digest,1.0
2026.0,2014-06-19 09:30:00,sent_weekly_digest,1.0
2026.0,2014-06-26 09:30:00,sent_weekly_digest,1.0
2026.0,2014-07-03 09:30:00,sent_weekly_digest,1.0
2026.0,2014-07-03 09:30:27,email_open,1.0
2026.0,2014-07-03 09:30:59,email_clickthrough,1.0
2026.0,2014-07-10 09:30:00,sent_weekly_digest,1.0
2026.0,2014-07-17 09:30:00,sent_weekly_digest,1.0
2026.0,2014-07-17 09:30:32,email_open,1.0
2026.0,2014-07-24 09:30:00,sent_weekly_digest,1.0
2026.0,2014-07-31 09:30:00,sent_weekly_digest,1.0
2026.0,2014-07-31 09:30:33,email_open,1.0
2026.0,2014-08-07 09:30:00,sent_weekly_digest,1.0
2026.0,2014-08-07 09:30:33,email_open,1.0
2026.0,2014-08-14 09:30:00,sent_weekly_digest,1.0
2026.0,2014-08-21 09:30:00,sent_weekly_digest,1.0
2026.0,2014-08-28 09:30:00,sent_weekly_digest,1.0
2033.0,2014-05-02 09:30:00,sent_weekly_digest,2.0
2033.0,2014-05-09 09:30:00,sent_weekly_digest,2.0
2033.0,2014-05-09 09:30:22,email_open,2.0
2033.0,2014-05-16 09:30:00,sent_weekly_digest,2.0
2033.0,2014-05-23 09:30:00,sent_weekly_digest,2.0
2033.0,2014-05-23 09:30:34,email_open,2.0
2033.0,2014-05-23 09:30:55,email_clickthrough,2.0
2033.0,2014-05-30 09:30:00,sent_weekly_digest,2.0
2033.0,2014-06-06 09:30:00,sent_weekly_digest,2.0
2033.0,2014-06-13 09:30:00,sent_weekly_digest,2.0
2033.0,2014-06-20 09:30:00,sent_weekly_digest,2.0
2033.0,2014-06-27 09:30:00,sent_weekly_digest,2.0
2033.0,2014-07-04 09:30:00,sent_weekly_digest,2.0
2033.0,2014-07-04 09:30:19,email_open,2.0
2033.0,2014-07-04 09:30:49,email_clickthrough,2.0
2033.0,2014-07-11 09:30:00,sent_weekly_digest,2.0
2033.0,2014-07-18 09:30:00,sent_weekly_digest,2.0
2033.0,2014-07-25 09:30:00,sent_weekly_digest,2.0
2033.0,2014-08-01 09:30:00,sent_weekly_digest,2.0
2033.0,2014-08-08 09:30:00,sent_weekly_digest,2.0
2033.0,2014-08-15 09:30:00,sent_weekly_digest,2.0
2033.0,2014-08-15 09:30:32,email_open,2.0
2033.0,2014-08-22 09:30:00,sent_weekly_digest,2.0
2033.0,2014-08-29 09:30:00,sent_weekly_digest,2.0
2047.0,2014-05-02 09:30:00,sent_weekly_digest,3.0
2047.0,2014-05-09 09:30:00,sent_weekly_digest,3.0
2047.0,2014-05-16 09:30:00,sent_weekly_digest,3.0
2047.0,2014-05-23 09:30:00,sent_weekly_digest,3.0
2047.0,2014-05-30 09:30:00,sent_weekly_digest,3.0
2047.0,2014-06-06 09:30:00,sent_weekly_digest,3.0
